timestamp,pod_name,namespace,service,status,cpu_usage,cpu_utilization,memory_usage,memory_utilization,network_rx,network_tx,error_rate,restart_count
2025-03-08 06:44:13.022489,db-app-9878,app,db,Running,0.43,26.7,748,46.8,2523,995,0.0,0
2025-03-08 06:44:13.022489,auth-default-9366,default,auth,Running,0.14,33.8,74,37.2,2231,1142,0.0,0
2025-03-08 06:44:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.8,66.3,288,36.1,3849,1694,0.0,0
2025-03-08 06:44:13.022489,web-default-9673,default,web,Running,0.26,43.5,152,50.8,7482,4061,0.0,0
2025-03-08 06:44:13.022489,api-database-9421,database,api,Running,0.34,42.9,156,39.1,10089,4276,0.0,0
2025-03-08 06:44:13.022489,web-monitoring-2290,monitoring,web,Running,0.25,42.3,124,41.5,2620,1241,0.0,0
2025-03-08 06:44:13.022489,worker-default-8377,default,worker,Running,0.56,46.5,420,52.6,13724,4631,0.0,0
2025-03-08 06:44:13.022489,worker-database-9812,database,worker,Running,0.77,63.8,408,51.1,829,264,0.0,0
2025-03-08 06:49:13.022489,auth-default-5879,default,auth,Running,0.16,39.0,95,47.8,3676,2239,0.0,0
2025-03-08 06:49:13.022489,web-kube-system-7870,kube-system,web,Running,0.34,56.5,150,50.3,3763,1585,0.0,0
2025-03-08 06:49:13.022489,auth-default-4390,default,auth,Running,0.25,62.2,99,49.7,503,209,0.0,0
2025-03-08 06:49:13.022489,worker-kube-system-8411,kube-system,worker,Running,1.44,119.9,332,41.5,8659,6016,0.0,0
2025-03-08 06:49:13.022489,api-app-3093,app,api,Running,0.53,66.2,158,39.6,20704,6703,0.0,0
2025-03-08 06:49:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.42,35.4,312,39.0,2943,1435,0.0,0
2025-03-08 06:49:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.78,65.0,435,54.4,7110,2458,0.0,0
2025-03-08 06:49:13.022489,cache-app-3442,app,cache,Running,0.15,37.4,509,42.5,1747,710,0.0,0
2025-03-08 06:49:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.2,50.3,101,50.8,3304,1486,0.0,0
2025-03-08 06:49:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.06,31.2,219,54.9,1226,841,0.0,0
2025-03-08 06:49:13.022489,cache-app-6079,app,cache,Running,0.22,55.5,569,47.4,3354,1264,0.0,0
2025-03-08 06:49:13.022489,db-app-9878,app,db,Running,0.87,54.2,816,51.0,984,579,0.0,0
2025-03-08 06:49:13.022489,auth-default-9366,default,auth,Running,0.17,43.0,72,36.3,4108,1371,0.0,0
2025-03-08 06:49:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.64,53.2,435,54.5,7621,3270,0.0,0
2025-03-08 06:49:13.022489,web-default-9673,default,web,Running,0.2,33.7,117,39.2,2635,1239,0.0,0
2025-03-08 06:49:13.022489,api-database-9421,database,api,Running,0.4,50.5,179,44.9,20897,11595,0.011,0
2025-03-08 06:49:13.022489,web-monitoring-2290,monitoring,web,Running,0.23,37.7,145,48.5,3555,1703,0.0,0
2025-03-08 06:49:13.022489,worker-default-8377,default,worker,Running,0.54,45.0,289,36.2,4469,2856,0.0,0
2025-03-08 06:49:13.022489,worker-database-9812,database,worker,Running,0.5,41.9,380,47.6,3286,1200,0.0,0
2025-03-08 06:54:13.022489,auth-default-5879,default,auth,Running,0.24,60.0,97,48.9,3490,1850,0.0,0
2025-03-08 06:54:13.022489,web-kube-system-7870,kube-system,web,Running,0.28,47.3,141,47.1,15073,8395,0.0,0
2025-03-08 06:54:13.022489,auth-default-4390,default,auth,Running,0.25,62.9,87,43.6,1425,444,0.0,0
2025-03-08 06:54:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.54,44.9,326,40.8,6090,2123,0.0,0
2025-03-08 06:54:13.022489,api-app-3093,app,api,Running,0.49,60.8,187,46.9,76584,35008,0.0,0
2025-03-08 06:54:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.64,53.6,334,41.8,1372,457,0.0,0
2025-03-08 06:54:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.68,56.6,307,38.4,3632,1669,0.0,0
2025-03-08 06:54:13.022489,cache-app-3442,app,cache,Running,0.24,59.3,436,36.4,2510,987,0.0,0
2025-03-08 06:54:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.13,33.5,81,40.9,8412,2834,0.0,0
2025-03-08 06:54:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.13,63.0,187,47.0,2098,989,0.0,0
2025-03-08 06:54:13.022489,cache-app-6079,app,cache,Running,0.24,59.4,597,49.8,7383,2922,0.0,0
2025-03-08 06:54:13.022489,db-app-9878,app,db,Running,0.77,48.1,870,54.4,3383,1415,0.0,0
2025-03-08 06:54:13.022489,auth-default-9366,default,auth,Running,0.23,56.6,70,35.4,7446,4586,0.0,0
2025-03-08 06:54:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.58,48.7,326,40.8,5584,2780,0.0,0
2025-03-08 06:54:13.022489,web-default-9673,default,web,Running,0.32,54.0,141,47.1,11548,4542,0.0,0
2025-03-08 06:54:13.022489,api-database-9421,database,api,Running,0.45,56.2,212,53.1,7060,3655,0.02,0
2025-03-08 06:54:13.022489,web-monitoring-2290,monitoring,web,Running,0.21,35.5,109,36.6,9348,3981,0.0,0
2025-03-08 06:54:13.022489,worker-default-8377,default,worker,Running,0.76,63.6,351,43.9,270,94,0.0,0
2025-03-08 06:54:13.022489,worker-database-9812,database,worker,Running,0.57,47.1,426,53.3,1053,324,0.0,0
2025-03-08 06:59:13.022489,auth-default-5879,default,auth,Running,0.17,42.5,72,36.1,8540,3455,0.0,0
2025-03-08 06:59:13.022489,queue-app-3705,app,queue,Failed,0.05,26.8,215,53.8,1030,584,0.0,0
2025-03-08 06:59:13.022489,web-kube-system-7870,kube-system,web,Running,1.11,185.7,105,35.1,13306,4973,0.0,0
2025-03-08 06:59:13.022489,auth-default-4390,default,auth,Running,0.25,62.4,84,42.3,5477,1853,0.0,0
2025-03-08 06:59:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.61,51.2,324,40.5,2904,1280,0.0,0
2025-03-08 06:59:13.022489,api-app-3093,app,api,Running,0.23,29.2,201,50.5,7565,2404,0.0,0
2025-03-08 06:59:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.7,58.7,404,50.5,3632,2089,0.0,0
2025-03-08 06:59:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.77,64.2,372,46.6,11324,5857,0.0,0
2025-03-08 06:59:13.022489,cache-app-3442,app,cache,Running,0.11,26.3,653,54.5,1176,523,0.0,0
2025-03-08 06:59:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.21,53.6,96,48.1,5132,2382,0.0,0
2025-03-08 06:59:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.11,55.5,202,50.6,12275,7743,0.0,0
2025-03-08 06:59:13.022489,cache-app-6079,app,cache,Running,0.24,59.7,550,45.9,1317,501,0.0,0
2025-03-08 06:59:13.022489,db-app-9878,app,db,Running,0.4,25.1,806,50.4,1208,493,0.0,0
2025-03-08 06:59:13.022489,auth-default-9366,default,auth,Running,0.21,52.1,90,45.1,6854,3878,0.0,0
2025-03-08 06:59:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.31,26.0,380,47.5,3855,1471,0.0,0
2025-03-08 06:59:13.022489,web-default-9673,default,web,Running,0.35,57.9,118,39.5,3432,2089,0.0,0
2025-03-08 06:59:13.022489,api-database-9421,database,api,Running,0.31,38.7,204,51.2,30096,11972,0.0,0
2025-03-08 06:59:13.022489,web-monitoring-2290,monitoring,web,Running,0.16,26.0,154,51.3,2218,1268,0.0,0
2025-03-08 06:59:13.022489,worker-default-8377,default,worker,Running,0.36,30.0,297,37.1,2328,1629,0.0,0
2025-03-08 06:59:13.022489,worker-database-9812,database,worker,Running,0.52,43.1,364,45.5,2111,1219,0.0,0
2025-03-08 07:04:13.022489,auth-default-5879,default,auth,Running,0.15,38.6,73,36.8,6943,4466,0.0,0
2025-03-08 07:04:13.022489,web-kube-system-7870,kube-system,web,Running,0.37,60.9,115,38.7,7109,4770,0.0,0
2025-03-08 07:04:13.022489,auth-default-4390,default,auth,Running,0.12,30.5,95,47.8,14628,6336,0.0,0
2025-03-08 07:04:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.39,32.2,416,52.1,8976,5147,0.0,0
2025-03-08 07:04:13.022489,api-app-3093,app,api,Running,0.21,25.8,159,39.9,16394,7043,0.0,0
2025-03-08 07:04:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.45,37.8,356,44.6,2374,1229,0.0,0
2025-03-08 07:04:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.7,58.2,343,42.9,2318,863,0.0,0
2025-03-08 07:04:13.022489,cache-app-3442,app,cache,Running,0.14,34.5,651,54.3,1374,547,0.0,0
2025-03-08 07:04:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.23,57.7,73,36.5,2039,853,0.0,0
2025-03-08 07:04:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.05,25.9,219,54.8,5665,3099,0.0,0
2025-03-08 07:04:13.022489,cache-app-6079,app,cache,Running,0.15,36.7,599,50.0,3109,1805,0.0,0
2025-03-08 07:04:13.022489,db-app-9878,app,db,Running,0.87,54.4,787,49.2,5656,3727,0.0,0
2025-03-08 07:04:13.022489,auth-default-9366,default,auth,Running,0.18,45.1,107,53.7,5144,3279,0.0,0
2025-03-08 07:04:13.022489,worker-kube-system-6463,kube-system,worker,Running,1.27,105.9,293,36.7,1056,424,0.0,0
2025-03-08 07:04:13.022489,web-default-9673,default,web,Running,0.19,31.0,128,42.8,4175,2520,0.0,0
2025-03-08 07:04:13.022489,api-database-9421,database,api,Running,0.38,47.1,152,38.1,22987,12599,0.0,0
2025-03-08 07:04:13.022489,web-monitoring-2290,monitoring,web,Running,0.37,62.1,162,54.1,2195,1407,0.0,0
2025-03-08 07:04:13.022489,worker-default-8377,default,worker,Running,0.37,30.9,410,51.3,2122,971,0.0,0
2025-03-08 07:04:13.022489,worker-database-9812,database,worker,Running,0.66,54.9,431,53.9,3791,2599,0.0,0
2025-03-08 07:09:13.022489,auth-default-5879,default,auth,Running,0.22,55.8,72,36.3,2156,983,0.0,0
2025-03-08 07:09:13.022489,web-kube-system-7870,kube-system,web,Running,0.23,37.5,109,36.5,4917,2264,0.0,0
2025-03-08 07:09:13.022489,auth-default-4390,default,auth,Running,0.18,45.5,73,36.9,2167,1476,0.0,0
2025-03-08 07:09:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.39,32.6,402,50.3,1744,1218,0.0,0
2025-03-08 07:09:13.022489,api-app-3093,app,api,Running,0.43,54.1,196,49.2,5653,3492,0.031,0
2025-03-08 07:09:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.43,35.5,307,38.5,239,143,0.0,0
2025-03-08 07:09:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.64,53.3,421,52.7,3402,2277,0.0,0
2025-03-08 07:09:13.022489,cache-app-3442,app,cache,Running,0.16,39.5,540,45.0,2157,1493,0.0,0
2025-03-08 07:09:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.19,46.8,81,40.7,3656,1608,0.0,0
2025-03-08 07:09:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.13,65.9,185,46.4,1005,645,0.0,0
2025-03-08 07:09:13.022489,cache-app-6079,app,cache,Running,0.13,33.5,615,51.3,4298,2144,0.0,0
2025-03-08 07:09:13.022489,db-app-9878,app,db,Running,1.03,64.6,648,40.5,6933,2955,0.0,0
2025-03-08 07:09:13.022489,auth-default-9366,default,auth,Running,0.42,104.0,87,43.5,2296,1512,0.0,0
2025-03-08 07:09:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.77,64.0,333,41.7,1714,901,0.0,0
2025-03-08 07:09:13.022489,web-default-9673,default,web,Running,0.25,42.3,159,53.3,6537,2649,0.0,0
2025-03-08 07:09:13.022489,api-database-9421,database,api,Running,0.25,31.8,199,49.9,4381,1678,0.0,0
2025-03-08 07:09:13.022489,web-monitoring-2290,monitoring,web,Running,0.21,35.5,129,43.2,3318,1628,0.0,0
2025-03-08 07:09:13.022489,worker-default-8377,default,worker,Running,0.34,28.7,438,54.8,4231,2276,0.0,0
2025-03-08 07:09:13.022489,worker-database-9812,database,worker,Running,0.76,63.6,362,45.3,1054,322,0.0,0
2025-03-08 07:14:13.022489,auth-default-5879,default,auth,Running,0.15,37.7,77,38.5,1941,1051,0.0,0
2025-03-08 07:14:13.022489,web-kube-system-7870,kube-system,web,Running,0.25,40.9,140,47.0,9035,3842,0.0,0
2025-03-08 07:14:13.022489,auth-default-4390,default,auth,Running,0.13,33.6,74,37.1,967,374,0.0,0
2025-03-08 07:14:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.72,59.7,371,46.5,1483,466,0.0,0
2025-03-08 07:14:13.022489,api-app-3093,app,api,Running,0.26,33.0,180,45.1,31400,17314,0.0,0
2025-03-08 07:14:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.52,43.1,345,43.2,7556,2445,0.0,0
2025-03-08 07:14:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.76,63.6,403,50.5,2537,1300,0.0,0
2025-03-08 07:14:13.022489,cache-app-3442,app,cache,Running,0.11,26.5,430,35.9,1996,641,0.0,0
2025-03-08 07:14:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.26,65.2,73,36.9,2900,1724,0.0,0
2025-03-08 07:14:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.06,31.7,210,52.7,20995,13384,0.0,0
2025-03-08 07:14:13.022489,cache-app-6079,app,cache,Running,0.17,43.1,484,40.4,2700,973,0.0,0
2025-03-08 07:14:13.022489,db-app-9878,app,db,Running,0.79,49.7,701,43.8,26958,16684,0.0,0
2025-03-08 07:14:13.022489,auth-default-9366,default,auth,Running,0.13,31.8,80,40.1,1428,429,0.0,0
2025-03-08 07:14:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.54,44.6,428,53.6,1990,1178,0.0,0
2025-03-08 07:14:13.022489,web-default-9673,default,web,Running,0.17,28.9,125,42.0,10390,4988,0.0,0
2025-03-08 07:14:13.022489,api-database-9421,database,api,Running,0.39,49.3,217,54.3,2085,910,0.0,0
2025-03-08 07:14:13.022489,web-monitoring-2290,monitoring,web,Running,0.32,53.0,141,47.3,36745,24581,0.0,0
2025-03-08 07:14:13.022489,worker-default-8377,default,worker,Running,0.42,35.1,380,47.5,2187,948,0.0,0
2025-03-08 07:14:13.022489,worker-database-9812,database,worker,Running,0.65,54.0,321,40.2,3668,1149,0.0,0
2025-03-08 07:19:13.022489,auth-default-5879,default,auth,Running,0.21,52.8,84,42.3,1471,726,0.0,0
2025-03-08 07:19:13.022489,web-kube-system-7870,kube-system,web,Running,0.15,25.8,106,35.5,12710,7565,0.0,0
2025-03-08 07:19:13.022489,auth-default-4390,default,auth,Running,0.22,56.2,78,39.4,1382,586,0.0,0
2025-03-08 07:19:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.58,48.3,418,52.3,2471,1013,0.0,0
2025-03-08 07:19:13.022489,api-app-3093,app,api,Running,0.2,25.5,143,35.8,4217,1948,0.0,0
2025-03-08 07:19:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.36,29.8,344,43.0,1052,593,0.0,0
2025-03-08 07:19:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.78,65.2,338,42.3,1089,665,0.0,0
2025-03-08 07:19:13.022489,cache-app-3442,app,cache,Running,0.23,56.7,444,37.0,1250,807,0.0,0
2025-03-08 07:19:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.13,32.1,96,48.4,7725,4556,0.0,0
2025-03-08 07:19:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.06,27.9,202,50.6,2412,1405,0.0,0
2025-03-08 07:19:13.022489,cache-app-6079,app,cache,Running,0.13,33.6,519,43.3,5037,2124,0.0,0
2025-03-08 07:19:13.022489,db-app-9878,app,db,Running,0.8,50.2,850,53.2,14265,9691,0.0,0
2025-03-08 07:19:13.022489,auth-default-9366,default,auth,Running,0.22,54.8,71,35.6,3800,1406,0.0,0
2025-03-08 07:19:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.52,43.5,421,52.7,915,504,0.0,0
2025-03-08 07:19:13.022489,web-default-9673,default,web,Running,0.27,45.4,114,38.2,12740,5431,0.0,0
2025-03-08 07:19:13.022489,api-database-9421,database,api,Running,0.45,55.8,219,55.0,9462,4611,0.0,0
2025-03-08 07:19:13.022489,web-monitoring-2290,monitoring,web,Running,0.34,57.4,116,38.9,5710,3808,0.0,0
2025-03-08 07:19:13.022489,auth-kube-system-7265,kube-system,auth,Pending,0.13,33.5,104,52.2,5244,1589,0.0,0
2025-03-08 07:19:13.022489,worker-default-8377,default,worker,Running,0.79,66.0,377,47.2,7508,2560,0.0,0
2025-03-08 07:19:13.022489,worker-database-9812,database,worker,Running,0.6,50.1,304,38.1,15902,5731,0.0,0
2025-03-08 07:24:13.022489,auth-default-5879,default,auth,Running,0.13,31.5,75,37.9,9799,5050,0.0,0
2025-03-08 07:24:13.022489,web-kube-system-7870,kube-system,web,Running,0.23,38.8,141,47.0,20091,10929,0.032,0
2025-03-08 07:24:13.022489,auth-default-4390,default,auth,Running,0.23,56.7,109,54.9,4009,1817,0.0,0
2025-03-08 07:24:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.64,53.4,414,51.9,3241,2094,0.0,0
2025-03-08 07:24:13.022489,api-app-3093,app,api,Running,0.44,55.4,208,52.1,2630,1366,0.0,0
2025-03-08 07:24:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.38,31.5,379,47.4,2596,1289,0.0,0
2025-03-08 07:24:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.63,52.4,337,42.2,3566,2117,0.0,0
2025-03-08 07:24:13.022489,cache-app-3442,app,cache,Running,0.21,52.4,650,54.2,1325,838,0.0,0
2025-03-08 07:24:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.26,63.9,93,46.9,6630,4412,0.0,0
2025-03-08 07:24:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.11,56.8,191,48.0,5696,2295,0.0,0
2025-03-08 07:24:13.022489,cache-app-6079,app,cache,Running,0.54,136.2,440,36.7,2065,1278,0.0,0
2025-03-08 07:24:13.022489,db-app-9878,app,db,Running,0.68,42.5,842,52.7,3604,2337,0.0,0
2025-03-08 07:24:13.022489,auth-default-7816,default,auth,Pending,0.1,25.0,81,40.8,4522,2937,0.0,0
2025-03-08 07:24:13.022489,auth-default-9366,default,auth,Running,0.15,37.9,71,35.7,1504,601,0.0,0
2025-03-08 07:24:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.38,31.5,399,50.0,3166,1288,0.0,0
2025-03-08 07:24:13.022489,web-default-9673,default,web,Running,0.39,64.9,114,38.3,1183,809,0.0,0
2025-03-08 07:24:13.022489,api-database-9421,database,api,Running,0.31,38.4,152,38.2,18816,9521,0.0,0
2025-03-08 07:24:13.022489,web-monitoring-2290,monitoring,web,Running,0.16,26.3,151,50.4,7841,4705,0.0,0
2025-03-08 07:24:13.022489,worker-default-8377,default,worker,Running,0.57,47.3,284,35.5,2987,982,0.0,0
2025-03-08 07:24:13.022489,worker-database-9812,database,worker,Running,0.62,52.1,361,45.2,7504,3651,0.0,0
2025-03-08 07:29:13.022489,auth-default-5879,default,auth,Running,0.19,48.1,93,47.0,1762,583,0.0,0
2025-03-08 07:29:13.022489,web-database-6267,database,web,Pending,0.15,25.6,126,42.2,4659,2162,0.0,0
2025-03-08 07:29:13.022489,web-kube-system-7870,kube-system,web,Running,0.2,33.3,157,52.4,7540,4143,0.0,0
2025-03-08 07:29:13.022489,auth-default-4390,default,auth,Running,0.2,50.6,95,47.6,6186,2266,0.0,0
2025-03-08 07:29:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.34,28.6,394,49.3,398,176,0.0,0
2025-03-08 07:29:13.022489,api-app-3093,app,api,Running,0.45,56.3,218,54.7,6447,1942,0.0,0
2025-03-08 07:29:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.7,58.1,401,50.1,7710,3164,0.0,0
2025-03-08 07:29:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.56,46.5,354,44.4,2031,1237,0.0,0
2025-03-08 07:29:13.022489,cache-app-3442,app,cache,Running,0.25,62.4,584,48.7,8448,3873,0.0,0
2025-03-08 07:29:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.13,32.0,101,50.9,2657,1590,0.0,0
2025-03-08 07:29:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.05,25.6,192,48.0,6009,4174,0.0,0
2025-03-08 07:29:13.022489,cache-app-6079,app,cache,Running,0.16,40.4,537,44.8,2119,905,0.0,3
2025-03-08 07:29:13.022489,db-app-9878,app,db,Running,0.86,53.6,631,39.4,5610,3300,0.0,0
2025-03-08 07:29:13.022489,auth-default-9366,default,auth,Running,0.16,40.9,93,46.9,2677,1858,0.0,0
2025-03-08 07:29:13.022489,api-database-3915,database,api,Pending,0.2,25.1,212,53.2,4021,2664,0.0,0
2025-03-08 07:29:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.71,58.8,427,53.5,1432,836,0.0,0
2025-03-08 07:29:13.022489,web-default-9673,default,web,Running,0.38,63.2,155,51.7,3049,2032,0.0,0
2025-03-08 07:29:13.022489,api-database-9421,database,api,Running,1.25,156.5,162,40.7,5218,3476,0.0,0
2025-03-08 07:29:13.022489,web-monitoring-2290,monitoring,web,Running,0.37,61.3,137,45.9,12053,8307,0.015,0
2025-03-08 07:29:13.022489,worker-default-8377,default,worker,Running,0.79,65.9,356,44.5,5327,3693,0.0,0
2025-03-08 07:29:13.022489,worker-database-9812,database,worker,Running,0.78,65.2,379,47.4,1525,483,0.0,0
2025-03-08 07:34:13.022489,auth-default-5879,default,auth,Running,0.25,63.3,82,41.1,3500,1280,0.0,0
2025-03-08 07:34:13.022489,web-kube-system-7870,kube-system,web,Running,0.25,41.0,131,43.8,5332,3650,0.0,0
2025-03-08 07:34:13.022489,auth-default-4390,default,auth,Running,0.57,143.0,103,51.5,3630,1317,0.0,0
2025-03-08 07:34:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.78,64.8,318,39.8,4913,1526,0.0,0
2025-03-08 07:34:13.022489,api-app-3093,app,api,Running,0.35,44.2,156,39.2,2168,1278,0.0,0
2025-03-08 07:34:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.65,54.0,357,44.7,2401,1366,0.0,0
2025-03-08 07:34:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.42,34.6,289,36.2,21429,11500,0.0,2
2025-03-08 07:34:13.022489,cache-app-3442,app,cache,Running,0.13,31.9,480,40.1,7763,3537,0.0,0
2025-03-08 07:34:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.18,45.1,89,44.7,4991,2948,0.0,0
2025-03-08 07:34:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.09,43.6,166,41.6,24543,14546,0.0,0
2025-03-08 07:34:13.022489,cache-app-6079,app,cache,Running,0.21,52.5,553,46.1,5848,2506,0.0,0
2025-03-08 07:34:13.022489,db-app-9878,app,db,Running,0.65,40.5,675,42.2,6030,2795,0.0,0
2025-03-08 07:34:13.022489,auth-default-9366,default,auth,Running,0.21,53.1,90,45.0,3283,1730,0.0,0
2025-03-08 07:34:13.022489,api-database-3915,database,api,Pending,0.29,36.6,181,45.4,3512,1301,0.0,0
2025-03-08 07:34:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.72,60.3,358,44.8,4414,1333,0.0,0
2025-03-08 07:34:13.022489,web-default-9673,default,web,Running,0.28,46.6,115,38.5,3934,1849,0.0,0
2025-03-08 07:34:13.022489,api-database-9421,database,api,Running,0.51,63.5,200,50.0,3905,2506,0.0,0
2025-03-08 07:34:13.022489,web-monitoring-2290,monitoring,web,Running,0.4,66.0,118,39.4,6011,2557,0.0,0
2025-03-08 07:34:13.022489,worker-default-8377,default,worker,Running,0.37,31.2,344,43.0,7161,3769,0.0,0
2025-03-08 07:34:13.022489,worker-database-9812,database,worker,Running,0.34,28.3,412,51.6,1112,630,0.0,0
2025-03-08 07:39:13.022489,auth-default-5879,default,auth,Running,0.2,49.4,86,43.4,2999,904,0.0,0
2025-03-08 07:39:13.022489,web-database-6267,database,web,Pending,0.39,65.6,151,50.6,5597,3218,0.0,0
2025-03-08 07:39:13.022489,web-kube-system-7870,kube-system,web,Running,0.17,28.9,158,53.0,5214,2632,0.044,0
2025-03-08 07:39:13.022489,auth-default-4390,default,auth,Running,0.23,57.5,95,47.9,20323,13088,0.0,0
2025-03-08 07:39:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.39,32.7,334,41.8,1350,891,0.0,0
2025-03-08 07:39:13.022489,api-app-3093,app,api,Running,0.28,35.2,175,43.9,963,596,0.0,0
2025-03-08 07:39:13.022489,worker-kube-system-9118,kube-system,worker,Running,1.23,102.5,351,43.9,5013,3112,0.0,0
2025-03-08 07:39:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.36,29.7,294,36.8,1298,883,0.0,0
2025-03-08 07:39:13.022489,cache-app-3442,app,cache,Running,0.19,46.9,514,42.9,9520,3280,0.0,0
2025-03-08 07:39:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.45,112.4,80,40.3,6600,2968,0.0,0
2025-03-08 07:39:13.022489,queue-monitoring-1131,monitoring,queue,Running,0.1,50.0,214,53.6,1606,726,0.0,0
2025-03-08 07:39:13.022489,cache-app-6079,app,cache,Running,0.18,45.2,650,54.2,5143,1777,0.0,0
2025-03-08 07:39:13.022489,db-app-9878,app,db,Running,0.94,58.5,573,35.9,8009,3290,0.0,0
2025-03-08 07:39:13.022489,auth-default-9366,default,auth,Running,0.16,38.9,92,46.5,2578,952,0.0,0
2025-03-08 07:39:13.022489,worker-kube-system-6463,kube-system,worker,Running,0.42,35.1,285,35.7,2507,1148,0.0,0
2025-03-08 07:39:13.022489,web-default-9673,default,web,Running,0.2,32.6,159,53.2,15299,5228,0.0,0
2025-03-08 07:39:13.022489,api-database-9421,database,api,Running,0.5,62.9,188,47.2,4447,2298,0.0,0
2025-03-08 07:39:13.022489,web-monitoring-2290,monitoring,web,Running,0.29,47.9,122,41.0,5832,2957,0.0,0
2025-03-08 07:39:13.022489,worker-default-8377,default,worker,Running,0.43,36.0,352,44.1,4183,1734,0.0,0
2025-03-08 07:39:13.022489,worker-database-9812,database,worker,Running,0.37,31.2,380,47.5,3173,1728,0.0,0
2025-03-08 07:44:13.022489,auth-default-5879,default,auth,Running,0.18,45.5,109,54.6,2237,1508,0.0,0
2025-03-08 07:44:13.022489,web-kube-system-7870,kube-system,web,Running,0.16,26.1,144,48.3,4224,2273,0.0,0
2025-03-08 07:44:13.022489,auth-default-4390,default,auth,Running,0.23,58.1,76,38.4,4410,1936,0.0,0
2025-03-08 07:44:13.022489,worker-kube-system-8411,kube-system,worker,Running,0.56,46.8,410,51.3,2906,1738,0.0,0
2025-03-08 07:44:13.022489,api-app-3093,app,api,Running,0.21,25.8,156,39.2,4995,1738,0.0,0
2025-03-08 07:44:13.022489,worker-kube-system-9118,kube-system,worker,Running,0.57,47.4,368,46.0,2221,1269,0.0,0
2025-03-08 07:44:13.022489,worker-monitoring-3308,monitoring,worker,Running,0.49,40.8,347,43.4,918,334,0.0,0
2025-03-08 07:44:13.022489,cache-app-3442,app,cache,Running,0.11,27.0,449,37.5,17976,5927,0.0,0
2025-03-08 07:44:13.022489,auth-kube-system-8511,kube-system,auth,Running,0.16,40.6,85,42.8,3975,2078,0.0,0
